match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Att,PTLive,PTDead,PTFK,PTTB,PTPress,PTSw,PTCrs,PTCK,CKIn,CKOut,CKStr,Ground,Low,High,BPLeft,BPRight,BPHead,BPTI,BPOther,OutcomeCmp,OutcomeOff,OutcomeOut,OutcomeInt,OutcomeBlocks
027b11df,"Friday June 18, 2021",20:00,England,h,Jordan Pickford,1.0,GK,27-103,90,32,23,9,2,0,2,2,0,0,0,0,0,19,3,10,23,1,0,0,8,23,0,1,0,0
027b11df,"Friday June 18, 2021",20:00,England,h,13 Players,,,,990,579,539,40,14,2,70,18,9,6,4,1,1,457,49,73,212,328,8,12,8,512,2,6,15,9
027b11df,"Friday June 18, 2021",20:00,England,a,Lyndon Dykes,9.0,FW,25-254,90,21,21,0,0,0,11,1,1,0,0,0,0,2,8,11,0,6,5,0,0,6,0,3,1,4
027b11df,"Friday June 18, 2021",20:00,England,a,Che Adams,10.0,FW,24-340,85,24,23,1,0,0,4,2,0,0,0,0,0,17,4,3,3,21,0,0,0,21,0,1,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,Kevin Nisbet,19.0,FW,24-102,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,John McGinn,7.0,AM,26-243,90,24,23,1,1,0,9,0,0,0,0,0,0,18,2,4,17,6,0,0,0,21,0,0,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,Callum McGregor,8.0,DM,28-004,90,36,36,0,0,0,9,0,0,0,0,0,0,32,2,2,33,3,0,0,0,34,0,0,1,1
027b11df,"Friday June 18, 2021",20:00,England,a,Billy Gilmour,23.0,DM,20-007,75,46,44,2,1,0,10,3,1,1,1,0,0,37,3,6,6,39,1,0,0,40,0,0,0,1
027b11df,"Friday June 18, 2021",20:00,England,a,Stuart Armstrong,17.0,DM,29-080,15,9,8,1,0,0,1,1,0,1,1,0,0,7,1,1,3,6,0,0,0,8,0,0,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,Andrew Robertson,3.0,WB,27-099,90,48,38,10,2,0,5,2,5,3,2,0,0,29,5,14,40,2,1,5,0,35,0,1,0,2
027b11df,"Friday June 18, 2021",20:00,England,a,Stephen O'Donnell,2.0,WB,29-038,90,34,29,5,0,0,2,2,2,0,0,0,0,19,3,12,4,25,0,5,0,29,0,0,1,0
027b11df,"Friday June 18, 2021",20:00,England,a,Kieran Tierney,6.0,CB,24-013,90,43,39,4,4,0,2,1,1,0,0,0,0,32,2,9,38,3,1,0,0,37,0,2,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,Grant Hanley,5.0,CB,29-210,90,27,27,0,0,0,3,0,0,0,0,0,0,23,1,3,2,21,1,0,0,25,0,0,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,Scott McTominay,4.0,CB,24-192,90,40,37,3,3,0,6,1,0,0,0,0,0,32,5,3,4,34,2,0,0,34,0,0,1,2
027b11df,"Friday June 18, 2021",20:00,England,a,David Marshall,1.0,GK,36-105,90,31,17,14,4,0,1,3,0,0,0,0,0,6,0,25,1,26,0,0,2,18,0,3,0,0
027b11df,"Friday June 18, 2021",20:00,England,a,13 Players,,,,990,385,344,41,15,0,64,16,10,5,4,0,0,255,36,94,151,193,11,10,2,310,0,10,4,10
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Bruno Petković,20.0,FW,26-279,69,25,24,1,0,0,7,0,0,0,0,0,0,22,2,1,7,16,0,0,2,20,0,0,2,1
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Andrej Kramarić,9.0,FW,30-003,21,7,7,0,0,0,1,0,0,0,0,0,0,5,1,1,1,6,0,0,0,6,0,0,0,1
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Ivan Perišić,4.0,LW,32-140,80,40,40,0,0,0,9,2,2,0,0,0,0,30,3,7,15,22,2,0,0,31,0,0,4,2
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Ante Rebić,17.0,LW,27-274,10,8,8,0,0,0,7,0,0,0,0,0,0,7,0,1,2,5,0,0,0,3,0,1,0,2
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Nikola Vlašić,13.0,RW,23-261,75,28,28,0,0,1,6,0,1,0,0,0,0,25,0,3,9,19,0,0,0,24,0,1,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Luka Ivanušec,26.0,RW,22-208,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Mateo Kovačić,8.0,CM,27-047,90,81,78,3,1,0,11,2,0,0,0,0,0,73,4,4,2,78,0,1,0,77,0,0,1,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Luka Modrić,10.0,CM,35-286,90,107,98,9,3,0,10,8,0,5,2,1,0,81,8,18,6,92,6,1,2,92,2,1,2,4
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Marcelo Brozović,11.0,DM,28-218,90,89,88,1,1,0,14,4,0,0,0,0,0,77,5,7,13,73,3,0,0,83,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Joško Gvardiol,25.0,LB,19-150,69,63,57,6,1,0,9,3,2,0,0,0,0,53,6,4,47,11,0,5,0,57,0,3,2,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Borna Barišić,3.0,LB,28-224,21,15,13,2,0,0,3,0,0,0,0,0,0,11,3,1,10,2,0,2,0,12,1,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Domagoj Vida,21.0,CB,32-054,90,52,51,1,1,0,3,0,0,0,0,0,0,49,2,1,13,36,3,0,0,51,0,0,1,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Dejan Lovren,6.0,CB,31-352,90,61,59,2,2,0,6,0,0,0,0,0,0,47,4,10,5,49,5,0,0,55,0,1,1,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Josip Juranović,22.0,RB,25-310,90,72,63,9,0,0,4,4,4,0,0,0,0,52,8,12,4,59,0,9,0,63,1,0,3,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,Dominik Livaković,1.0,GK,26-164,90,22,14,8,1,0,1,0,0,0,0,0,0,16,0,6,0,16,0,0,6,19,0,1,1,1
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,h,15 Players,,,,990,671,629,42,10,1,91,23,9,5,2,1,0,548,46,77,134,485,19,18,10,594,4,8,17,11
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Che Adams,10.0,FW,24-344,83,14,14,0,0,0,5,1,0,0,0,0,0,7,3,4,0,12,1,0,1,9,0,0,1,1
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Kevin Nisbet,19.0,FW,24-106,7,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Lyndon Dykes,9.0,FW,25-258,90,12,11,1,0,0,4,1,0,0,0,0,0,3,4,5,2,4,4,0,0,8,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Stuart Armstrong,17.0,CM,29-084,69,25,21,4,2,0,8,2,4,0,0,0,0,12,5,8,4,21,0,0,0,19,0,0,2,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Ryan Fraser,20.0,CM,27-118,21,11,9,2,0,0,0,1,2,1,1,0,0,6,0,5,2,8,1,0,0,8,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,John McGinn,7.0,"CM,AM",26-247,90,27,26,1,0,0,12,0,1,0,0,0,0,18,2,7,16,7,1,1,1,23,0,0,2,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Callum McGregor,8.0,DM,28-008,90,36,33,3,3,0,12,0,0,0,0,0,0,29,4,3,32,3,0,0,0,33,0,1,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Andrew Robertson,3.0,"WB,LB",27-103,90,50,38,12,1,0,7,5,1,6,5,1,0,24,9,17,44,0,0,5,1,36,0,1,1,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Stephen O'Donnell,2.0,WB,29-042,83,26,19,7,1,0,5,1,2,0,0,0,0,12,7,7,1,18,0,6,0,16,0,1,1,1
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Nathan Patterson,22.0,"RB,WB",19-249,7,11,8,3,0,0,1,0,0,0,0,0,0,8,2,1,1,7,0,3,0,9,0,0,1,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Kieran Tierney,6.0,CB,24-017,90,45,43,2,0,0,5,5,2,0,0,0,0,26,5,14,33,6,4,2,0,33,0,2,2,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Grant Hanley,5.0,CB,29-214,32,8,8,0,0,0,4,0,0,0,0,0,0,7,1,0,1,6,0,0,0,7,0,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Scott McKenna,26.0,CB,24-222,58,17,17,0,0,0,5,0,0,0,0,0,0,14,0,3,12,4,0,0,0,14,0,1,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,Scott McTominay,4.0,"CB,CM",24-196,90,33,31,2,2,0,11,2,0,0,0,0,0,24,3,6,2,29,0,0,0,28,0,0,2,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,David Marshall,1.0,GK,36-109,90,36,27,9,5,0,5,0,0,0,0,0,0,12,0,24,2,28,0,0,3,20,1,0,0,0
0305e42c,"Tuesday June 22, 2021",20:00,Croatia,a,15 Players,,,,990,353,307,46,14,0,84,18,12,7,6,1,0,203,45,105,152,154,12,17,6,264,1,6,12,2
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Artem Dzyuba,22.0,FW,32-303,90,26,25,1,0,0,12,1,1,0,0,0,0,5,11,10,1,9,5,0,1,15,0,0,1,2
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Aleksandr Golovin,17.0,"LW,LM",25-022,90,27,25,2,1,0,4,0,2,0,0,0,0,16,5,6,3,20,0,1,1,20,0,1,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Aleksei Miranchuk,15.0,RW,25-247,60,13,10,3,0,0,2,1,0,1,0,1,0,7,2,4,11,1,0,0,0,9,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Aleksandr Sobolev,9.0,"FW,RW",24-106,30,8,6,2,0,0,3,0,0,0,0,0,0,8,0,0,1,7,0,0,0,7,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Roman Zobnin,11.0,DM,27-130,90,28,28,0,0,0,6,1,0,0,0,0,0,20,2,6,3,24,1,0,0,19,0,2,2,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Magomed Ozdoyev,7.0,DM,28-228,60,19,19,0,0,0,6,0,1,0,0,0,0,10,4,5,3,12,4,0,0,12,1,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Rifat Zhemaletdinov,19.0,"RM,DM",24-274,30,6,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,0,0,0,5,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Daler Kuzyaev,23.0,"WB,DM",28-157,66,32,30,2,1,0,4,1,0,0,0,0,0,17,8,7,5,22,2,1,0,26,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Maksim Mukhin,26.0,DM,19-229,24,5,5,0,0,0,2,0,0,0,0,0,0,3,0,2,0,5,0,0,0,3,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Mário Fernandes,2.0,"WB,RB",30-275,90,21,16,5,1,0,2,2,0,0,0,0,0,8,4,9,0,13,2,4,1,14,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Fyodor Kudryashov,13.0,"CB,LB",34-077,66,24,17,7,0,0,2,0,0,0,0,0,0,6,5,13,10,2,3,7,0,17,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Vyacheslav Karavayev,4.0,LB,26-032,24,10,7,3,1,0,1,0,1,0,0,0,0,4,2,4,3,5,0,2,0,3,1,0,1,1
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Igor Diveev,3.0,CB,21-267,90,25,24,1,1,0,2,4,0,0,0,0,0,10,4,11,5,16,2,0,0,17,0,1,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Georgi Dzhikiya,14.0,CB,27-212,90,20,14,6,6,0,2,0,1,0,0,0,0,9,0,11,12,7,1,0,0,13,1,1,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,Matvei Safonov,16.0,GK,22-116,90,26,16,10,4,0,0,1,0,0,0,0,0,4,3,19,0,19,0,0,6,17,0,0,1,0
04188c5c,"Monday June 21, 2021",21:00,Russia,h,15 Players,,,,990,290,248,42,15,0,48,11,6,1,0,1,0,132,51,107,57,168,20,15,9,197,3,5,5,9
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Yussuf Poulsen,20.0,FW,27-006,59,14,14,0,0,0,5,0,2,0,0,0,0,9,3,2,1,11,0,0,0,11,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Kasper Dolberg,12.0,FW,23-258,31,6,5,1,0,0,0,0,0,0,0,0,0,5,1,0,0,5,0,0,1,4,0,0,2,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Mikkel Damsgaard,14.0,AM,20-353,71,32,31,1,1,0,1,0,2,0,0,0,0,21,2,9,1,30,1,0,0,20,0,3,3,2
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Christian Nørgaard,15.0,"AM,CM",27-103,19,9,9,0,0,0,0,0,1,0,0,0,0,7,2,0,1,8,0,0,0,7,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Martin Braithwaite,9.0,AM,30-016,84,21,20,1,0,0,2,1,2,0,0,0,0,13,2,6,4,15,1,0,1,17,0,1,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Andreas Cornelius,21.0,"AM,FW",28-097,6,5,5,0,0,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,4,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Thomas Delaney,8.0,DM,29-291,85,52,51,1,0,0,5,3,1,0,0,0,0,37,10,5,43,5,2,1,1,46,0,0,1,2
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Mathias Jensen,24.0,DM,25-171,5,10,6,4,2,0,1,4,1,2,0,1,1,4,1,5,1,8,1,0,0,7,0,1,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Pierre Højbjerg,23.0,DM,25-320,90,56,56,0,0,0,4,0,0,0,0,0,0,41,10,5,7,45,1,0,0,48,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Joakim Mæhle,5.0,WB,24-032,90,62,50,12,1,0,5,0,5,0,0,0,0,37,14,11,9,38,3,11,0,45,0,2,1,5
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Daniel Wass,18.0,WB,32-021,59,45,31,14,1,0,0,1,2,2,0,1,1,24,10,11,2,31,1,11,0,39,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Jens Stryger Larsen,17.0,WB,30-120,31,17,9,8,2,0,0,2,2,3,2,1,0,8,2,7,0,14,0,3,0,11,0,0,2,1
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Jannik Vestergaard,3.0,CB,28-322,90,65,65,0,0,0,4,1,0,0,0,0,0,52,4,9,10,49,2,0,0,59,0,0,0,1
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Simon Kjær,4.0,CB,32-087,90,56,54,2,2,0,3,0,0,0,0,0,0,43,4,9,9,43,3,0,0,51,0,0,3,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Andreas Christensen,6.0,CB,25-072,90,59,53,6,6,0,2,0,0,0,0,0,0,51,3,5,2,54,2,0,1,56,0,0,0,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,Kasper Schmeichel,1.0,GK,34-228,90,33,25,8,2,0,0,3,0,0,0,0,0,13,0,20,0,31,0,0,2,19,0,1,2,0
04188c5c,"Monday June 21, 2021",21:00,Russia,a,16 Players,,,,990,542,484,58,17,0,32,15,18,7,2,3,2,368,69,105,95,387,17,26,6,444,0,8,14,14
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Memphis Depay,10.0,FW,27-120,89,57,49,8,0,0,13,4,3,5,2,1,0,46,3,8,3,54,0,0,0,45,1,2,3,2
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Donyell Malen,18.0,FW,22-145,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Wout Weghorst,19.0,FW,28-310,87,18,18,0,0,0,5,0,1,0,0,0,0,16,2,0,4,14,0,0,0,13,0,0,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Luuk de Jong,9.0,FW,30-290,3,7,7,0,0,0,4,0,0,0,0,0,0,2,4,1,1,1,1,0,1,4,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Georginio Wijnaldum,8.0,AM,30-214,90,50,48,2,2,0,11,0,0,0,0,0,0,43,3,4,3,45,1,0,0,46,0,1,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Frenkie de Jong,21.0,DM,24-032,90,99,96,3,2,0,19,3,2,0,0,0,0,86,5,8,3,92,1,1,0,91,0,0,2,1
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Marten de Roon,15.0,DM,30-076,90,78,77,1,0,0,7,3,1,0,0,0,0,67,7,4,8,66,3,1,0,71,0,1,2,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Patrick van Aanholt,12.0,WB,30-288,63,33,27,6,0,0,2,1,1,0,0,0,0,20,10,3,23,4,0,6,0,27,0,2,1,1
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Owen Wijndal,5.0,WB,21-197,27,16,14,2,0,0,1,1,0,0,0,0,0,11,2,3,13,0,1,2,0,13,0,1,0,1
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Denzel Dumfries,22.0,WB,25-056,90,55,45,10,1,0,8,1,5,0,0,0,0,33,17,5,2,41,1,9,1,42,1,0,1,2
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Daley Blind,17.0,CB,31-096,63,78,75,3,2,0,3,1,0,0,0,0,0,69,4,5,70,6,0,1,0,74,0,0,2,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Nathan Aké,4.0,CB,26-115,27,21,20,1,1,0,1,0,1,0,0,0,0,20,0,1,20,1,0,0,0,21,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Stefan de Vrij,6.0,CB,29-128,90,75,74,1,1,0,2,3,0,0,0,0,0,60,8,7,8,62,5,0,0,71,0,0,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Jurrien Timber,25.0,CB,19-361,87,78,77,1,0,0,4,1,0,0,0,0,0,72,3,3,7,69,0,1,0,76,0,0,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Joël Veltman,2.0,CB,29-149,3,8,8,0,0,0,0,0,0,0,0,0,0,5,1,2,1,6,1,0,0,7,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-264,90,30,27,3,0,0,2,1,0,0,0,0,0,16,3,11,2,24,0,0,4,23,0,1,0,1
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,16 Players,,,,990,705,664,41,9,0,82,19,14,5,2,1,0,568,72,65,168,487,14,21,6,626,2,8,15,8
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Roman Yaremchuk,9.0,FW,25-198,90,37,33,4,0,0,16,1,1,0,0,0,0,32,5,0,3,31,0,0,0,30,0,1,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Oleksandr Zubkov,20.0,LW,24-314,12,4,4,0,0,0,3,0,0,0,0,0,0,3,0,1,4,0,0,0,0,4,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Marlos,11.0,LW,33-006,51,23,23,0,0,0,7,1,0,0,0,0,0,20,1,2,17,4,1,0,1,18,0,0,1,1
