match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Tkl,TklW,TklDef 3rd,TklMid 3rd,TklAtt 3rd,vsdribTkl,vsdribAttmp,vsdribTkl%,vsdribPast,Press,Succ,%,PressDef 3rd,PressMid 3rd,PressAtt 3rd,Blocks,ShAttmp,ShSv,Pass,Int,Tkl+Int,Clr,Err
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,Martin Hinteregger,4.0,CB,28-279,90,2,2,1,1,0,0,0,,0,8,2,25.0,2,5,1,2,1,0,1,0,2,2,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,David Alaba,8.0,CB,28-354,90,2,1,2,0,0,0,0,,0,8,5,62.5,5,3,0,1,0,0,1,2,4,1,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,Aleksandar Dragović,3.0,CB,30-099,45,0,0,0,0,0,0,2,0.0,2,6,4,66.7,2,4,0,1,0,0,1,0,0,1,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,Philipp Lienhart,15.0,CB,24-337,45,1,1,1,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,0,1,1,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,Daniel Bachmann,13.0,GK,26-339,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,16 Players,,,,990,26,18,12,11,3,9,16,56.3,7,163,68,41.7,31,90,42,13,4,0,9,11,37,10,1
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Aleksandar Trajkovski,9.0,FW,28-281,62,1,1,1,0,0,0,0,,0,15,4,26.7,2,7,6,0,0,0,0,0,1,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Tihomir Kostadinov,15.0,CM,25-101,28,1,0,1,0,0,1,1,100.0,0,9,1,11.1,2,6,1,1,0,0,1,0,1,1,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Goran Pandev,10.0,FW,37-321,90,0,0,0,0,0,0,0,,0,13,3,23.1,1,6,6,0,0,0,0,0,0,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Elif Elmas,21.0,"CM,FW,RM",21-262,90,3,2,2,1,0,1,2,50.0,1,19,5,26.3,2,10,7,0,0,0,0,0,3,1,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Enis Bardhi,17.0,CM,25-346,81,1,0,1,0,0,1,2,50.0,1,10,3,30.0,6,2,2,1,0,0,1,2,3,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Ivan Tričkovski,7.0,"CM,LM",34-056,9,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Arijan Ademi,5.0,"DM,CB",30-015,90,4,3,1,3,0,3,5,60.0,2,16,9,56.3,6,10,0,2,0,0,2,1,5,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Ezgjan Alioski,8.0,"WB,LB",29-121,90,6,2,1,2,3,2,2,100.0,0,21,4,19.0,5,6,10,0,0,0,0,1,7,4,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Boban Nikolov,16.0,WB,26-320,62,0,0,0,0,0,0,1,0.0,1,11,3,27.3,6,2,3,1,0,0,1,0,0,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Egzon Bejtulai,2.0,"WB,CM",27-157,28,0,0,0,0,0,0,0,,0,6,1,16.7,3,2,1,0,0,0,0,1,1,2,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Visar Musliu,6.0,CB,26-212,85,1,0,1,0,0,0,1,0.0,1,8,2,25.0,4,3,1,2,0,0,2,2,3,4,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Milan Ristovski,26.0,FW,23-066,5,0,0,0,0,0,0,0,,0,2,1,50.0,0,0,2,0,0,0,0,0,0,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Darko Velkovski,14.0,CB,25-357,90,6,3,4,2,0,0,0,,0,16,4,25.0,11,5,0,1,1,0,0,2,8,6,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Stefan Ristovski,13.0,"CB,RB",29-121,90,4,2,2,2,0,3,5,60.0,2,12,3,25.0,6,6,0,1,0,0,1,3,7,8,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Stole Dimitrievski,1.0,GK,27-170,90,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,15 Players,,,,990,27,13,14,10,3,11,19,57.9,8,162,43,26.5,56,67,39,9,1,0,8,12,39,26,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Kieffer Moore,13.0,FW,28-322,77,0,0,0,0,0,0,0,,0,13,3,23.1,2,7,4,0,0,0,0,1,1,2,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Tyler Roberts,9.0,FW,22-165,13,0,0,0,0,0,0,0,,0,3,0,0.0,0,1,2,0,0,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Daniel James,20.0,"LW,RW",23-228,77,1,1,0,1,0,0,0,,0,16,4,25.0,2,12,2,1,0,0,1,1,2,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,David Brooks,19.0,LW,23-353,13,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,1,0,0,1,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Gareth Bale,11.0,"RW,LW",31-345,90,0,0,0,0,0,0,1,0.0,1,3,1,33.3,2,1,0,0,0,0,0,0,0,1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Aaron Ramsey,10.0,AM,30-182,90,2,2,1,1,0,0,0,,0,16,4,25.0,4,6,6,1,0,0,1,1,3,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Allen,7.0,DM,31-104,90,2,1,0,1,1,0,5,0.0,5,23,2,8.7,9,11,3,0,0,0,0,3,5,4,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Morrell,16.0,DM,24-174,59,3,3,3,0,0,3,5,60.0,2,14,5,35.7,7,6,1,1,0,0,1,1,4,3,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Harry Wilson,8.0,DM,24-096,30,0,0,0,0,0,0,1,0.0,1,5,1,20.0,0,3,2,1,1,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Ben Davies,4.0,LB,28-063,90,2,1,2,0,0,1,1,100.0,0,19,2,10.5,3,10,6,2,0,0,2,1,3,3,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Rodon,6.0,CB,23-247,90,0,0,0,0,0,0,0,,0,9,1,11.1,5,4,0,2,1,0,1,3,3,13,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Chris Mepham,22.0,CB,23-233,90,2,1,2,0,0,1,1,100.0,0,9,3,33.3,7,2,0,2,2,0,0,1,3,12,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Connor Roberts,14.0,RB,25-276,39,0,0,0,0,0,0,0,,0,4,1,25.0,2,1,1,3,0,0,3,0,0,1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Neco Williams,3.0,RB,20-074,51,0,0,0,0,0,0,1,0.0,1,6,1,16.7,2,4,0,0,0,0,0,0,0,2,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Danny Ward,12.0,GK,28-004,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,15 Players,,,,989,12,9,8,3,1,5,15,33.3,10,142,28,19.7,45,68,29,14,4,0,10,12,24,41,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Kasper Dolberg,12.0,FW,23-263,69,1,0,0,1,0,0,0,,0,11,1,9.1,0,6,5,0,0,0,0,0,1,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Andreas Cornelius,21.0,FW,28-102,21,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Mikkel Damsgaard,14.0,"LW,AM",20-358,59,0,0,0,0,0,0,0,,0,9,3,33.3,2,6,1,0,0,0,0,3,3,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Christian Nørgaard,15.0,"DM,LW",27-108,31,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,1,0,0,1,1,1,2,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Martin Braithwaite,9.0,"RW,AM",30-021,90,0,0,0,0,0,0,0,,0,7,3,42.9,1,3,3,0,0,0,0,0,0,1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Thomas Delaney,8.0,"CM,DM",29-296,59,1,0,0,1,0,0,0,,0,5,0,0.0,2,3,0,1,1,0,0,0,1,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Mathias Jensen,24.0,"LW,CM",25-176,31,0,0,0,0,0,0,0,,0,13,3,23.1,9,4,0,1,0,0,1,1,1,1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Pierre Højbjerg,23.0,"CM,DM",25-325,90,0,0,0,0,0,0,0,,0,12,4,33.3,4,7,1,3,0,0,3,1,1,3,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Joakim Mæhle,5.0,"LB,WB",24-037,90,2,2,2,0,0,1,2,50.0,1,9,2,22.2,4,2,3,1,0,0,1,0,2,5,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Jens Stryger Larsen,17.0,"RB,WB",30-125,76,0,0,0,0,0,0,0,,0,4,1,25.0,1,2,1,2,1,0,1,4,4,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Nicolai Boilesen,26.0,WB,29-130,14,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Jannik Vestergaard,3.0,CB,28-327,90,1,1,1,0,0,1,3,33.3,2,4,1,25.0,2,2,0,3,1,0,2,0,1,4,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Simon Kjær,4.0,CB,32-092,76,1,1,0,1,0,0,0,,0,7,6,85.7,4,3,0,3,2,0,1,0,1,6,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Joachim Andersen,2.0,CB,25-026,14,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Andreas Christensen,6.0,"DM,CB",25-077,90,1,0,1,0,0,0,0,,0,7,3,42.9,3,2,2,1,1,0,0,0,1,2,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Kasper Schmeichel,1.0,GK,34-233,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,16 Players,,,,990,7,4,4,3,0,2,5,40.0,3,91,28,30.8,34,41,16,17,6,0,11,10,17,25,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Andrea Belotti,9.0,FW,27-182,90,1,1,0,1,0,0,0,,0,8,3,37.5,1,4,3,0,0,0,0,0,1,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Federico Chiesa,14.0,"RW,LW",23-238,90,0,0,0,0,0,0,0,,0,11,2,18.2,2,4,5,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Federico Bernardeschi,20.0,"LW,RW",27-124,74,1,0,1,0,0,0,0,,0,8,2,25.0,2,3,3,0,0,0,0,2,3,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Giacomo Raspadori,22.0,LW,21-122,16,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Marco Verratti,6.0,CM,28-227,90,5,3,2,3,0,1,1,100.0,0,9,6,66.7,3,5,1,0,0,0,0,2,7,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Matteo Pessina,12.0,CM,24-060,86,1,1,0,0,1,0,0,,0,11,2,18.2,1,6,4,2,0,0,2,1,2,2,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Gaetano Castrovilli,7.0,CM,24-123,4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Jorginho,8.0,DM,29-182,74,1,1,1,0,0,1,1,100.0,0,10,2,20.0,4,5,1,1,0,0,1,0,1,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Bryan Cristante,16.0,DM,26-109,16,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Emerson Palmieri,13.0,LB,26-321,90,0,0,0,0,0,0,2,0.0,2,6,0,0.0,1,2,3,0,0,0,0,0,0,3,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Alessandro Bastoni,23.0,CB,22-068,90,1,1,1,0,0,1,1,100.0,0,10,3,30.0,6,4,0,1,0,0,1,0,1,4,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Leonardo Bonucci,19.0,CB,34-050,45,1,0,1,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,1,2,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Francesco Acerbi,15.0,CB,33-130,45,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Rafael Tolói,25.0,RB,30-253,90,1,0,0,0,1,0,1,0.0,1,8,1,12.5,2,1,5,0,0,0,0,0,1,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Gianluigi Donnarumma,21.0,GK,22-115,88,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Salvatore Sirigu,1.0,GK,34-159,2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,16 Players,,,,990,12,7,6,4,2,3,6,50.0,3,84,21,25.0,25,34,25,4,0,0,4,5,17,14,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Aaron Ramsey,10.0,FW,30-176,90,2,1,2,0,0,0,0,,0,23,4,17.4,6,12,5,1,1,0,0,1,3,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Daniel James,20.0,LW,23-222,73,0,0,0,0,0,0,0,,0,10,1,10.0,0,4,6,1,0,0,1,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Harry Wilson,8.0,LW,24-090,17,3,2,3,0,0,1,1,100.0,0,5,1,20.0,4,1,0,0,0,0,0,0,3,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Gareth Bale,11.0,RW,31-339,85,1,1,1,0,0,0,1,0.0,1,10,2,20.0,2,4,4,1,0,0,1,1,2,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,David Brooks,19.0,RW,23-347,5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,2,1,0,1,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Allen,7.0,DM,31-098,85,3,3,1,2,0,0,1,0.0,1,15,5,33.3,7,4,4,1,1,0,0,1,4,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Dylan Levitt,23.0,DM,20-215,5,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,2,1,0,1,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Morrell,16.0,DM,24-168,59,2,1,1,1,0,0,3,0.0,3,28,5,17.9,11,13,4,0,0,0,0,2,4,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Kieffer Moore,13.0,DM,28-316,31,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Neco Williams,3.0,WB,20-068,85,0,0,0,0,0,0,2,0.0,2,15,2,13.3,11,3,1,3,0,0,3,2,2,3,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Ben Davies,4.0,WB,28-057,5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Connor Roberts,14.0,WB,25-270,90,1,1,0,0,1,0,0,,0,3,1,33.3,2,1,0,3,1,0,2,1,2,1,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Chris Gunter,2.0,CB,31-334,90,1,0,1,0,0,1,2,50.0,1,9,3,33.3,5,4,0,0,0,0,0,0,1,4,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Ethan Ampadu,15.0,CB,20-279,54,3,2,0,1,2,1,1,100.0,0,8,3,37.5,3,5,0,2,1,0,1,0,3,4,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Rodon,6.0,CB,23-241,90,0,0,0,0,0,0,1,0.0,1,6,2,33.3,6,0,0,2,2,0,0,3,3,6,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Danny Ward,12.0,GK,27-363,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,16 Players,,,,954,16,11,9,4,3,3,12,25.0,9,137,30,21.9,60,51,26,18,8,0,10,11,27,21,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Ádám Szalai,9.0,FW,33-188,90,1,1,0,1,0,0,1,0.0,1,27,7,25.9,7,14,6,1,0,0,1,1,2,3,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Roland Sallai,20.0,FW,24-024,76,1,1,0,1,0,0,0,,0,14,2,14.3,2,8,4,1,0,0,1,0,1,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Szabolcs Schön,24.0,FW,20-261,14,0,0,0,0,0,0,0,,0,3,0,0.0,0,0,3,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,András Schäfer,13.0,CM,22-063,64,1,0,0,1,0,0,3,0.0,3,18,3,16.7,8,7,3,1,0,0,1,5,6,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Loïc Nego,7.0,CM,30-151,26,1,0,0,0,1,0,0,,0,4,1,25.0,2,0,2,0,0,0,0,0,1,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,László Kleinheisler,15.0,CM,27-068,77,1,1,0,1,0,0,0,,0,10,5,50.0,3,5,2,1,0,0,1,3,4,2,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Dávid Sigér,18.0,CM,30-197,13,0,0,0,0,0,0,0,,0,7,2,28.6,3,4,0,0,0,0,0,1,1,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Ádám Nagy,8.0,DM,25-363,87,3,2,3,0,0,0,1,0.0,1,18,7,38.9,9,9,0,1,0,0,1,2,5,1,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Roland Varga,17.0,DM,31-143,3,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Attila Fiola,5.0,WB,31-118,87,2,1,1,1,0,0,3,0.0,3,20,5,25.0,13,5,2,5,0,0,5,0,2,4,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Kevin Varga,19.0,WB,25-077,3,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Gergő Lovrencsics,14.0,WB,32-287,90,1,0,1,0,0,0,1,0.0,1,18,6,33.3,10,8,0,1,0,0,1,3,4,1,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Attila Szalai,4.0,CB,23-146,90,2,2,2,0,0,2,4,50.0,2,15,8,53.3,10,4,1,3,0,0,3,1,3,3,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Willi Orban,6.0,CB,28-224,90,3,2,3,0,0,0,0,,0,16,5,31.3,12,4,0,1,1,0,0,0,3,8,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Endre Botka,21.0,CB,26-294,90,7,6,7,0,0,1,3,33.3,2,18,7,38.9,15,3,0,2,0,0,2,3,10,2,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Péter Gulácsi,1.0,GK,31-040,90,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,16 Players,,,,990,23,16,17,5,1,3,17,17.6,14,190,58,30.5,94,72,24,17,1,0,16,19,42,24,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Cristiano Ronaldo,7.0,FW,36-130,90,1,1,0,0,1,0,0,,0,10,6,60.0,0,1,9,0,0,0,0,1,2,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Diogo Jota,21.0,LW,24-193,80,0,0,0,0,0,0,3,0.0,3,9,4,44.4,0,6,3,0,0,0,0,1,1,1,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,André Silva,9.0,LW,25-221,10,0,0,0,0,0,0,0,,0,2,1,50.0,0,1,1,1,0,0,1,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Bernardo Silva,10.0,RW,26-309,70,3,1,1,1,1,0,3,0.0,3,15,3,20.0,2,4,9,0,0,0,0,1,4,1,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rafa Silva,15.0,RW,28-029,20,0,0,0,0,0,0,0,,0,6,2,33.3,0,2,4,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Bruno Fernandes,11.0,AM,26-280,88,1,1,0,1,0,1,2,50.0,1,19,9,47.4,4,4,11,2,0,0,2,1,2,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,João Moutinho,8.0,AM,34-280,2,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,William Carvalho,14.0,CM,29-069,80,3,2,1,1,1,1,2,50.0,1,15,4,26.7,2,7,6,0,0,0,0,0,3,1,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Renato Sanches,16.0,CM,23-301,10,1,1,0,1,0,0,0,,0,3,3,100.0,0,1,2,0,0,0,0,0,1,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Danilo Pereira,13.0,CM,29-279,90,4,2,0,3,1,0,1,0.0,1,15,4,26.7,1,12,2,1,0,0,1,4,8,3,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Raphaël Guerreiro,5.0,LB,27-175,90,4,3,2,2,0,0,1,0.0,1,16,10,62.5,4,9,3,3,0,0,3,0,4,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rúben Dias,4.0,CB,24-032,90,2,1,0,2,0,0,1,0.0,1,6,4,66.7,0,5,1,0,0,0,0,3,5,6,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Pepe,3.0,CB,38-109,90,1,1,1,0,0,0,2,0.0,2,8,4,50.0,4,4,0,2,0,0,2,3,4,3,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Nélson Semedo,2.0,RB,27-211,90,7,3,1,4,2,2,5,40.0,3,17,7,41.2,4,8,5,1,0,0,1,0,7,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rui Patrício,1.0,GK,33-120,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,15 Players,,,,990,27,16,6,15,6,4,20,20.0,16,142,62,43.7,21,65,56,10,0,0,10,14,41,15,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joel Pohjanpalo,20.0,FW,26-281,69,0,0,0,0,0,0,0,,0,8,0,0.0,1,4,3,0,0,0,0,0,0,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joni Kauko,19.0,"CM,FW",30-344,21,1,1,1,0,0,0,1,0.0,1,9,2,22.2,3,6,0,0,0,0,0,0,1,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Teemu Pukki,10.0,FW,31-084,89,1,0,0,0,1,0,0,,0,17,4,23.5,0,6,11,0,0,0,0,0,1,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Fredrik Jensen,9.0,FW,23-285,1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Glen Kamara,6.0,CM,25-236,90,4,1,1,0,3,3,4,75.0,1,12,3,25.0,6,3,3,0,0,0,0,5,9,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Robin Lod,8.0,"CM,FW",28-065,89,3,3,3,0,0,2,5,40.0,3,24,5,20.8,15,5,4,2,0,0,2,0,3,3,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Marcus Forss,26.0,FW,22-003,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Tim Sparv,14.0,DM,34-121,58,1,1,1,0,0,1,1,100.0,0,10,4,40.0,8,2,0,1,0,0,1,1,2,2,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Rasmus Schüller,11.0,DM,30-003,32,2,2,2,0,0,0,0,,0,7,2,28.6,5,2,0,1,0,0,1,0,2,2,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Jere Uronen,18.0,WB,26-343,69,1,0,1,0,0,0,2,0.0,2,19,4,21.1,13,2,4,2,0,0,2,0,1,2,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Nikolai Alho,17.0,WB,28-101,21,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,1,0,0,1,1,1,0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Jukka Raitala,22.0,WB,32-279,90,0,0,0,0,0,0,1,0.0,1,18,4,22.2,14,2,2,1,0,0,1,0,0,3,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Daniel O'Shaughnessy,3.0,CB,26-280,90,2,1,1,1,0,1,2,50.0,1,11,3,27.3,8,3,0,1,1,0,0,1,3,4,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Paulus Arajuuri,2.0,CB,33-006,90,1,1,1,0,0,0,1,0.0,1,6,3,50.0,5,1,0,3,2,0,1,0,1,7,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joona Toivio,4.0,CB,33-103,90,2,2,0,2,0,0,1,0.0,1,9,7,77.8,7,1,1,2,0,0,2,1,3,7,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Lukáš Hrádecký,1.0,GK,31-209,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
