match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotTouches,TouchDef Pen,TouchDef 3rd,TouchMid 3rd,TouchAtt 3rd,TouchAtt Pen,TouchLive,DribSucc,DribAtt,DribSucc%,#Playerslost,nutMegs,Carries,CarryTotDist,CarryPrgDist,CarryProg,Carry1/3,CPA,CarryMis,CarryDis,RecTarg,Rec,Rec%,RecProg
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-278,90,45,41,45,0,0,0,37,0,0,,0,0,30,157,76,0,0,0,0,0,27,27,100.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,15 Players,,,,951,550,59,188,258,140,19,501,7,13,53.8,7,0,337,1688,818,26,14,2,9,12,438,323,73.7,23
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Patrik Schick,10.0,FW,25-154,89,29,3,3,15,11,3,28,1,2,50.0,1,0,17,47,4,0,0,0,3,1,42,18,42.9,5
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Krmenčík,11.0,FW,28-104,1,2,0,0,2,0,0,2,0,0,,0,0,2,2,2,0,0,0,1,0,3,2,66.7,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Petr Ševčík,13.0,"LW,LM,RW",27-054,84,41,1,5,20,17,1,41,0,0,,0,0,31,154,62,4,0,0,1,1,40,32,80.0,6
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Adam Hložek,19.0,LW,18-337,6,4,0,0,2,3,0,4,0,0,,0,0,3,31,27,1,1,0,2,0,6,4,66.7,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Antonín Barák,7.0,"AM,CM",26-206,89,50,0,4,22,26,1,44,2,3,66.7,2,0,36,200,59,6,1,0,1,3,42,32,76.2,4
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Sadílek,26.0,AM,22-027,1,1,0,0,1,0,0,1,0,0,,0,0,1,1,1,0,0,0,0,0,2,1,50.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Souček,15.0,CM,26-120,90,47,3,11,30,9,2,46,0,0,,0,0,27,246,94,6,2,0,0,2,32,27,84.4,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Lukáš Masopust,12.0,"RW,RM,LW",28-135,78,44,0,5,14,25,2,43,2,5,40.0,2,1,34,107,45,2,0,1,2,1,42,30,71.4,6
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Jakub Jankto,14.0,RW,25-159,12,12,1,3,7,2,0,12,1,1,100.0,1,0,10,51,23,1,0,0,1,1,9,8,88.9,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Holeš,9.0,"CM,DM",28-088,84,48,2,16,28,8,2,48,1,1,100.0,1,0,24,126,83,4,2,1,0,0,24,24,100.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Alex Král,21.0,CM,23-039,6,8,0,2,6,1,0,8,0,0,,0,0,6,66,57,0,0,0,0,1,7,5,71.4,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Pavel Kadeřábek,2.0,LB,29-063,90,60,4,17,37,10,1,53,0,1,0.0,0,0,35,243,135,3,1,0,0,0,34,33,97.1,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Kalas,6.0,CB,28-043,90,50,8,27,22,1,1,48,0,0,,0,0,23,68,13,0,0,0,0,0,24,24,100.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Ondřej Čelůstka,3.0,CB,32-009,90,43,4,21,21,4,0,43,0,0,,0,0,22,166,62,3,2,0,0,0,19,19,100.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Vladimír Coufal,5.0,RB,28-309,90,78,6,26,37,22,0,66,1,1,100.0,1,0,43,346,206,7,3,0,2,0,47,41,87.2,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Vaclík,1.0,GK,32-090,90,33,28,33,0,0,0,23,0,0,,0,0,17,80,37,0,0,0,0,0,13,13,100.0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,16 Players,,,,990,550,60,173,264,139,13,510,8,14,57.1,8,1,331,1934,910,37,12,2,13,10,386,313,81.1,23
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Cristiano Ronaldo,7.0,FW,36-138,90,43,1,2,21,22,6,38,0,1,0.0,0,0,24,109,49,3,1,0,3,2,40,34,85.0,5
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Jota,21.0,LM,24-201,90,38,0,5,29,10,0,38,0,1,0.0,0,0,27,91,51,3,1,0,2,2,34,29,85.3,4
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Renato Sanches,16.0,CM,23-309,87,90,1,14,69,9,0,90,0,1,0.0,1,0,67,261,158,6,0,0,1,4,76,75,98.7,1
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Sérgio Oliveira,24.0,CM,29-021,3,2,0,2,2,0,0,2,0,0,,0,0,2,24,23,0,0,0,0,0,2,2,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Moutinho,8.0,CM,34-288,71,52,0,3,41,10,0,49,0,0,,0,0,38,163,97,6,1,0,2,0,46,44,95.7,7
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Neves,18.0,CM,24-102,19,10,1,1,8,1,0,10,0,0,,0,0,8,34,17,1,0,0,0,0,8,6,75.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bernardo Silva,10.0,RM,26-317,71,31,1,3,14,17,0,30,0,0,,0,0,22,149,99,5,3,0,1,0,26,21,80.8,5
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bruno Fernandes,11.0,RM,26-288,19,9,0,0,3,7,1,8,0,1,0.0,1,0,7,39,16,1,0,1,1,1,7,6,85.7,2
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Danilo Pereira,13.0,DM,29-287,45,27,0,12,14,1,1,26,1,1,100.0,1,1,22,103,43,0,0,0,0,0,24,24,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Palhinha,26.0,DM,25-349,45,26,0,2,23,2,0,25,2,2,100.0,2,1,21,150,87,6,1,0,0,0,17,17,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Raphaël Guerreiro,5.0,LB,27-183,90,57,0,16,29,14,1,52,1,1,100.0,1,0,39,124,62,4,1,0,0,0,48,42,87.5,1
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Dias,4.0,CB,24-040,90,103,16,62,48,0,0,101,0,0,,0,0,77,320,209,0,0,0,0,0,93,92,98.9,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Pepe,3.0,CB,38-117,90,75,8,41,42,0,0,71,0,0,,0,0,55,299,173,2,0,0,0,0,61,61,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Nélson Semedo,2.0,RB,27-219,78,38,1,4,25,11,0,35,1,3,33.3,1,0,24,79,36,3,1,0,0,0,24,23,95.8,2
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Dalot,20.0,RB,22-097,12,10,0,3,5,2,0,10,0,0,,0,0,9,19,9,1,0,0,1,0,9,9,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rui Patrício,1.0,GK,33-128,90,34,33,34,0,0,0,26,0,0,,0,0,18,89,14,0,0,0,0,0,20,20,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,16 Players,,,,990,645,62,204,373,106,9,611,5,11,45.5,7,2,460,2053,1143,41,9,1,11,9,535,505,94.4,27
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Karim Benzema,19.0,FW,33-186,90,56,0,3,35,24,4,52,1,5,20.0,1,1,38,137,27,0,0,0,1,1,54,45,83.3,7
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kylian Mbappé,10.0,LW,22-185,90,38,0,3,21,15,4,37,1,4,25.0,1,0,30,116,77,7,1,1,2,5,37,31,83.8,8
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Corentin Tolisso,12.0,RW,26-324,65,45,1,6,36,5,0,45,0,0,,0,0,35,117,29,0,0,0,0,2,45,40,88.9,3
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kingsley Coman,20.0,RW,25-010,25,19,0,1,9,10,3,19,0,0,,0,0,13,53,23,1,1,0,1,1,17,16,94.1,5
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Antoine Griezmann,7.0,AM,30-094,86,45,0,4,24,19,3,44,0,0,,0,0,26,89,39,3,1,0,1,1,40,37,92.5,4
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Moussa Sissoko,17.0,AM,31-311,4,3,0,0,1,2,0,3,0,0,,0,0,3,20,2,0,0,0,0,0,4,3,75.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,N'Golo Kanté,13.0,DM,30-086,90,72,2,24,47,6,0,72,0,0,,0,0,49,187,79,1,1,0,0,0,58,56,96.6,1
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Paul Pogba,6.0,DM,28-100,90,104,0,10,85,15,0,104,2,3,66.7,2,0,91,415,174,5,3,0,0,1,100,98,98.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Hernández,21.0,LB,25-129,45,37,1,9,24,5,0,33,0,1,0.0,0,0,27,56,24,1,1,0,0,0,29,27,93.1,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Digne,18.0,LB,27-338,6,3,0,1,2,0,0,3,0,0,,0,0,3,20,14,0,0,0,0,0,2,2,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Adrien Rabiot,14.0,LB,26-081,39,34,0,11,17,10,0,28,0,0,,0,0,23,164,66,2,2,0,0,1,24,22,91.7,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Presnel Kimpembe,3.0,CB,25-314,90,79,13,40,46,0,0,79,0,1,0.0,0,0,57,262,161,0,0,0,0,1,67,67,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Raphaël Varane,4.0,CB,28-059,90,88,11,40,60,1,0,85,0,0,,0,0,71,547,350,8,1,0,0,0,75,75,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Jules Koundé,25.0,RB,22-223,90,55,1,12,30,15,0,49,0,0,,0,0,37,112,68,6,2,0,1,0,44,41,93.2,2
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Hugo Lloris,1.0,GK,34-179,90,25,24,25,0,0,0,17,0,0,,0,0,7,38,25,0,0,0,0,0,10,10,100.0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,15 Players,,,,990,703,53,189,437,127,14,670,4,14,28.6,4,1,510,2333,1158,34,13,1,6,13,606,570,94.1,30
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Ryan Christie,11.0,FW,26-112,45,16,0,0,8,9,1,14,3,4,75.0,3,2,13,51,7,0,0,0,3,0,27,11,40.7,6
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Che Adams,10.0,FW,24-336,45,17,0,0,7,10,4,17,1,1,100.0,1,0,13,67,18,2,0,0,2,1,26,11,42.3,2
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Lyndon Dykes,9.0,FW,25-250,78,30,0,0,6,24,6,29,0,0,,0,0,7,10,0,0,0,0,5,0,49,25,51.0,6
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Kevin Nisbet,19.0,FW,24-098,12,8,0,0,3,5,1,8,1,1,100.0,1,0,4,15,0,0,0,0,1,1,10,7,70.0,4
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Stuart Armstrong,17.0,CM,29-076,66,37,1,2,24,15,1,37,1,1,100.0,1,0,27,191,98,5,3,0,0,3,22,20,90.9,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Ryan Fraser,20.0,CM,27-110,24,13,0,0,4,9,2,12,0,0,,0,0,10,41,26,1,0,0,0,1,17,10,58.8,3
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,John McGinn,7.0,CM,26-239,90,52,0,5,33,16,6,52,2,3,66.7,3,0,30,114,50,1,0,0,3,3,36,27,75.0,5
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Scott McTominay,4.0,"DM,CB",24-188,90,61,2,15,45,8,2,57,2,4,50.0,2,0,40,272,139,3,1,0,2,0,37,34,91.9,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Andrew Robertson,3.0,WB,27-095,90,78,2,15,41,29,2,64,4,5,80.0,4,0,44,291,130,6,2,0,0,0,60,48,80.0,3
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Stephen O'Donnell,2.0,WB,29-034,78,56,2,15,22,21,3,40,0,0,,0,0,26,138,54,2,1,0,1,1,32,25,78.1,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,James Forrest,25.0,WB,29-342,12,6,1,1,3,2,1,6,2,2,100.0,2,1,6,32,17,0,0,0,0,0,4,4,100.0,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Liam Cooper,16.0,CB,29-288,90,95,4,52,45,2,1,94,1,2,50.0,1,0,53,260,125,1,0,0,0,1,62,62,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Grant Hanley,5.0,CB,29-206,90,75,5,28,47,5,1,74,2,2,100.0,2,0,45,151,57,1,0,0,0,0,43,42,97.7,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Jack Hendry,24.0,CB,26-038,66,30,2,11,16,5,1,30,1,1,100.0,1,0,19,72,40,1,0,0,0,0,22,21,95.5,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,Callum McGregor,8.0,"DM,CB",28-000,24,18,0,4,12,3,0,18,0,0,,0,0,16,116,50,0,0,0,0,0,14,13,92.9,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,David Marshall,1.0,GK,36-101,90,53,42,52,1,0,0,42,0,0,,0,0,30,201,148,0,0,0,0,0,25,25,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,h,16 Players,,,,990,645,61,200,317,163,32,594,20,26,76.9,21,3,383,2022,959,23,7,0,17,11,486,385,79.2,33
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Patrik Schick,10.0,FW,25-141,86,39,0,1,18,20,8,37,1,2,50.0,1,0,21,57,21,2,0,1,3,5,68,27,39.7,2
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Michal Krmenčík,11.0,FW,28-091,4,3,0,0,1,2,1,3,0,0,,0,0,1,1,0,0,0,0,0,0,7,3,42.9,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Jakub Jankto,14.0,LW,25-146,71,33,3,8,7,19,3,28,0,0,,0,0,16,72,23,1,0,1,2,0,22,13,59.1,4
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Adam Hložek,19.0,LW,18-324,19,8,0,0,2,6,0,8,0,0,,0,0,7,67,42,3,0,0,0,0,9,8,88.9,2
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Lukáš Masopust,12.0,RW,28-122,71,38,3,12,14,13,2,38,1,1,100.0,1,0,24,85,52,3,1,0,3,0,34,24,70.6,7
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Matěj Vydra,20.0,RW,29-044,19,9,0,0,5,5,1,9,1,1,100.0,1,0,5,17,9,1,0,0,0,0,10,5,50.0,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Vladimír Darida,8.0,AM,30-310,86,54,1,7,28,21,2,52,1,2,50.0,1,0,39,171,49,4,2,1,3,1,60,39,65.0,2
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Petr Ševčík,13.0,AM,27-041,4,6,0,2,4,0,0,6,1,1,100.0,1,0,5,13,0,0,0,0,1,0,5,4,80.0,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Souček,15.0,DM,26-107,90,46,7,19,24,4,1,44,0,0,,0,0,15,47,9,0,0,0,1,0,23,13,56.5,2
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Alex Král,21.0,DM,23-026,66,39,0,5,27,11,0,39,0,1,0.0,0,0,22,93,32,3,2,0,0,0,30,24,80.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Holeš,9.0,DM,28-075,24,12,1,4,6,3,0,12,1,1,100.0,1,0,9,79,32,2,1,0,0,0,6,6,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Jan Bořil,18.0,LB,30-154,90,55,7,32,15,9,0,46,0,1,0.0,0,0,28,61,8,0,0,0,0,2,23,23,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Kalas,6.0,CB,28-030,90,34,10,21,14,0,0,34,0,0,,0,0,12,59,31,0,0,0,0,0,14,12,85.7,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Ondřej Čelůstka,3.0,CB,31-361,90,43,6,24,21,0,0,43,0,0,,0,0,23,45,23,1,0,0,0,0,21,21,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Vladimír Coufal,5.0,RB,28-296,90,89,3,31,44,20,1,69,1,3,33.3,2,0,43,276,156,6,1,0,2,0,40,39,97.5,1
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,Tomáš Vaclík,1.0,GK,32-077,90,30,24,30,0,0,0,22,0,0,,0,0,12,74,45,0,0,0,0,0,9,9,100.0,0
6599f4ab,"Monday June 14, 2021",14:00,Scotland,a,16 Players,,,,990,538,65,196,230,133,19,490,7,13,53.8,8,0,282,1217,532,26,7,3,15,8,381,270,70.9,23
764c27dc,"Sunday June 13, 2021",14:00,England,h,Harry Kane,9.0,FW,27-320,81,24,0,0,13,12,3,24,0,1,0.0,0,1,14,34,7,0,0,0,0,2,34,18,52.9,6
764c27dc,"Sunday June 13, 2021",14:00,England,h,Jude Bellingham,26.0,CM,17-349,9,9,0,4,5,1,0,9,0,0,,0,0,5,3,2,0,1,0,1,0,6,2,33.3,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Raheem Sterling,10.0,LW,26-187,89,48,1,5,27,18,4,48,1,2,50.0,1,0,38,133,74,4,2,0,1,3,55,41,74.5,4
764c27dc,"Sunday June 13, 2021",14:00,England,h,Dominic Calvert-Lewin,18.0,FW,24-089,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Phil Foden,20.0,RW,21-016,70,26,0,1,13,13,3,26,0,2,0.0,0,0,20,64,42,3,1,2,1,0,37,25,67.6,3
764c27dc,"Sunday June 13, 2021",14:00,England,h,Marcus Rashford,11.0,"RW,FW",23-225,20,4,0,2,1,1,0,4,1,1,100.0,1,0,2,7,6,1,0,0,0,0,9,1,11.1,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Mason Mount,19.0,"AM,RW",22-154,90,41,0,3,21,20,3,38,2,3,66.7,2,0,29,171,106,4,3,0,3,0,36,29,80.6,3
764c27dc,"Sunday June 13, 2021",14:00,England,h,Declan Rice,4.0,DM,22-150,90,53,4,15,37,1,0,52,0,0,,0,0,32,159,40,3,0,0,0,0,38,37,97.4,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kalvin Phillips,14.0,"DM,CM",25-193,90,37,0,4,25,10,0,37,1,1,100.0,1,0,22,118,26,0,0,0,0,0,25,22,88.0,1
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kieran Trippier,12.0,LB,30-267,90,80,0,21,49,12,0,69,1,1,100.0,1,0,51,152,109,4,0,0,0,0,60,56,93.3,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Tyrone Mings,15.0,CB,28-092,90,70,9,35,37,1,1,69,0,0,,0,0,54,291,104,1,0,0,0,0,54,54,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,John Stones,5.0,CB,27-016,90,63,6,32,33,1,0,62,0,0,,0,0,50,331,184,2,0,0,1,0,55,52,94.5,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,Kyle Walker,2.0,RB,31-016,90,48,2,13,28,12,0,42,0,0,,0,0,35,225,97,2,1,0,1,0,32,31,96.9,1
764c27dc,"Sunday June 13, 2021",14:00,England,h,Jordan Pickford,1.0,GK,27-098,90,41,37,41,0,0,0,30,0,0,,0,0,16,115,84,0,0,0,0,0,21,21,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,h,14 Players,,,,990,545,59,176,290,102,14,511,6,11,54.5,6,1,368,1803,881,24,8,2,8,5,463,390,84.2,18
764c27dc,"Sunday June 13, 2021",14:00,England,a,Ante Rebić,17.0,FW,27-265,77,20,0,0,10,10,2,18,0,0,,0,0,6,26,12,1,0,0,2,1,28,13,46.4,3
764c27dc,"Sunday June 13, 2021",14:00,England,a,Bruno Petković,20.0,FW,26-270,13,5,0,0,4,1,0,5,1,1,100.0,1,0,4,8,2,0,0,0,1,0,9,5,55.6,2
764c27dc,"Sunday June 13, 2021",14:00,England,a,Ivan Perišić,4.0,LW,32-131,90,34,3,7,10,17,5,32,0,0,,0,0,17,143,53,3,0,0,2,1,33,21,63.6,6
764c27dc,"Sunday June 13, 2021",14:00,England,a,Andrej Kramarić,9.0,RW,29-359,69,28,2,6,16,6,2,28,3,3,100.0,3,0,18,104,39,1,0,0,4,0,24,20,83.3,2
764c27dc,"Sunday June 13, 2021",14:00,England,a,Josip Brekalo,7.0,RW,22-355,21,15,0,0,8,9,0,15,0,0,,0,0,10,87,43,3,1,0,1,1,14,13,92.9,1
764c27dc,"Sunday June 13, 2021",14:00,England,a,Mateo Kovačić,8.0,CM,27-038,84,65,1,9,52,10,1,63,3,5,60.0,4,0,55,414,255,13,4,0,3,0,53,51,96.2,1
764c27dc,"Sunday June 13, 2021",14:00,England,a,Mario Pašalić,15.0,CM,26-124,6,6,0,1,5,1,1,6,0,0,,0,0,4,15,6,0,0,0,0,0,5,5,100.0,1
764c27dc,"Sunday June 13, 2021",14:00,England,a,Luka Modrić,10.0,CM,35-277,90,75,0,14,52,11,1,73,3,4,75.0,3,1,56,265,138,8,0,0,0,0,71,62,87.3,3
764c27dc,"Sunday June 13, 2021",14:00,England,a,Marcelo Brozović,11.0,DM,28-209,69,58,3,20,36,7,0,58,0,0,,0,0,46,272,123,6,1,0,0,3,49,49,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Nikola Vlašić,13.0,DM,23-252,21,11,0,0,5,7,2,11,0,0,,0,0,9,33,15,1,1,0,2,0,14,11,78.6,2
764c27dc,"Sunday June 13, 2021",14:00,England,a,Joško Gvardiol,25.0,LB,19-141,90,42,2,7,26,13,0,38,1,1,100.0,1,0,28,163,92,6,2,0,1,0,34,28,82.4,2
764c27dc,"Sunday June 13, 2021",14:00,England,a,Duje Ćaleta-Car,5.0,CB,24-269,90,57,7,34,25,0,0,54,0,0,,0,0,32,219,132,3,0,0,0,0,37,36,97.3,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Domagoj Vida,21.0,CB,32-045,90,42,2,21,22,3,0,42,0,0,,0,0,26,121,51,0,1,0,0,0,32,32,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,Šime Vrsaljko,2.0,RB,29-154,90,77,4,25,29,25,0,63,1,1,100.0,1,1,40,135,61,3,0,0,3,1,47,43,91.5,1
764c27dc,"Sunday June 13, 2021",14:00,England,a,Dominik Livaković,1.0,GK,26-155,90,30,28,30,0,0,0,17,0,0,,0,0,13,22,16,0,0,0,0,0,15,15,100.0,0
764c27dc,"Sunday June 13, 2021",14:00,England,a,15 Players,,,,990,565,52,174,300,120,14,523,12,15,80.0,13,2,364,2027,1038,48,10,0,19,7,465,404,86.9,24
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Bruno Petković,20.0,FW,26-285,45,19,2,3,14,5,1,18,0,0,,0,0,9,57,48,4,3,1,3,1,19,13,68.4,1
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Andrej Kramarić,9.0,FW,30-009,75,30,1,2,16,13,2,26,0,0,,0,0,17,32,7,0,0,0,2,4,29,21,72.4,3
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Ante Rebić,17.0,LW,27-280,66,31,3,9,13,11,1,31,1,4,25.0,1,0,19,104,71,3,2,0,2,0,24,17,70.8,3
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Mislav Oršić,18.0,LW,28-181,54,23,0,1,10,14,7,23,1,1,100.0,1,0,18,106,82,6,2,2,1,3,26,17,65.4,4
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Nikola Vlašić,13.0,RW,23-267,78,20,0,2,8,11,3,20,2,3,66.7,2,0,19,129,52,3,1,1,3,0,25,17,68.0,4
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Mario Pašalić,15.0,RW,26-139,42,23,0,2,14,9,3,23,0,0,,0,0,10,90,67,4,2,0,1,0,18,15,83.3,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Mateo Kovačić,8.0,CM,27-053,78,36,4,12,21,7,0,35,2,2,100.0,2,0,28,264,159,1,0,0,0,2,27,25,92.6,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Ante Budimir,14.0,CM,29-341,42,12,1,1,4,7,3,12,0,1,0.0,0,0,7,59,17,1,0,0,0,0,16,8,50.0,2
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Luka Modrić,10.0,CM,35-292,113,59,2,22,33,6,2,54,1,2,50.0,1,0,43,225,96,3,0,0,1,2,47,42,89.4,5
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Luka Ivanušec,26.0,CM,22-214,7,3,0,0,3,0,0,3,0,0,,0,0,2,13,12,0,0,0,1,0,3,3,100.0,1
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Marcelo Brozović,11.0,DM,28-224,120,74,2,24,46,9,0,72,0,0,,0,0,50,222,70,0,1,0,2,2,61,57,93.4,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Joško Gvardiol,25.0,LB,19-156,120,79,9,38,35,10,2,65,1,2,50.0,2,0,38,173,115,4,0,0,0,3,41,38,92.7,1
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Duje Ćaleta-Car,5.0,CB,24-284,120,58,9,40,20,0,0,57,0,0,,0,0,31,75,51,1,0,0,0,0,34,33,97.1,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Domagoj Vida,21.0,CB,32-060,120,57,13,38,19,1,0,56,0,0,,0,0,29,121,59,0,0,0,0,0,36,36,100.0,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Josip Juranović,22.0,RB,25-316,73,22,1,10,9,4,0,18,0,0,,0,0,11,121,98,5,1,0,0,0,14,12,85.7,2
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Josip Brekalo,7.0,RB,23-005,47,24,2,5,14,6,0,20,1,2,50.0,1,0,18,77,46,0,1,0,1,1,21,17,81.0,1
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,Dominik Livaković,1.0,GK,26-170,120,45,42,45,0,0,0,34,0,0,,0,0,16,62,29,0,0,0,0,0,20,20,100.0,0
799efcfc,"Monday June 28, 2021",18:00,Croatia,h,17 Players,,,,1320,615,91,254,279,113,24,567,9,17,52.9,10,0,365,1930,1079,35,13,4,17,18,461,391,84.8,27
